transaction_id,customer_id,amount_eur,transaction_hour,country,merchant_category,is_synthetic_anomaly,amount_log,is_night_transaction,is_foreign_country,is_unusual_category,model_prediction,is_model_anomaly,anomaly_score,explanation
TXN_00393,CUST_0111,13.8,19,AT,utilities,0,2.6946271807700692,0,1,0,1,0,-0.14413332101299103,
TXN_00820,CUST_0166,72.14,8,FR,groceries,0,4.292375412721235,0,1,0,1,0,-0.1447416037453878,
TXN_00778,CUST_0111,57.67,7,FR,restaurant,0,4.071928522937768,0,1,0,1,0,-0.1452790732829402,
TXN_01046,CUST_0003,16.98,7,FR,groceries,0,2.8892600290434745,0,1,0,1,0,-0.14542682977314492,
TXN_01486,CUST_0004,56.82,7,FR,utilities,0,4.0573347365882,0,1,0,1,0,-0.14546408321451187,
TXN_00710,CUST_0042,103.75,11,NL,online_retail,0,4.6515765588022475,0,1,0,1,0,-0.14549290864183073,
TXN_01241,CUST_0085,17.5,7,NL,travel,0,2.917770732084279,0,1,0,1,0,-0.14603910181560031,
TXN_00270,CUST_0185,78.63,18,AT,restaurant,0,4.377390906269353,0,1,0,1,0,-0.14665692619188175,
TXN_00953,CUST_0091,12.05,17,IT,restaurant,0,2.5687881337687024,0,1,0,1,0,-0.14682346872607543,
TXN_01180,CUST_0248,5.2,11,DE,utilities,0,1.8245492920510458,0,0,0,1,0,-0.14699909646998255,
TXN_01192,CUST_0025,5.65,9,DE,transport,0,1.8946168546677629,0,0,0,1,0,-0.14707461161373525,
TXN_01270,CUST_0005,86.51,9,FR,restaurant,0,4.47175307254774,0,1,0,1,0,-0.14743451172115407,
TXN_00782,CUST_0186,11.34,9,FR,restaurant,0,2.5128460184772416,0,1,0,1,0,-0.14754359710935072,
TXN_00468,CUST_0036,106.5,21,DE,groceries,0,4.677490847567718,0,0,0,1,0,-0.14808394558870908,
TXN_00509,CUST_0160,5.37,17,DE,transport,0,1.851599469584072,0,0,0,1,0,-0.14848715883587804,
TXN_00628,CUST_0190,168.62,8,DE,groceries,0,5.133560640933554,0,0,0,1,0,-0.14906213688828363,
TXN_00654,CUST_0217,10.96,14,AT,utilities,0,2.481567748522486,0,1,0,1,0,-0.1491002828634731,
TXN_01052,CUST_0033,12.68,18,NL,groceries,0,2.615934912194404,0,1,0,1,0,-0.15106464820197352,
TXN_00506,CUST_0217,99.59,12,AT,travel,0,4.611052849146247,0,1,0,1,0,-0.15163938416834966,
TXN_01182,CUST_0120,149.53,7,DE,online_retail,0,5.014162399872412,0,0,0,1,0,-0.1516715222186612,
TXN_01041,CUST_0109,16.22,19,AT,travel,0,2.8460714989995846,0,1,0,1,0,-0.1545928688349234,
TXN_01090,CUST_0097,54.6,19,AT,groceries,0,4.018183201256536,0,1,0,1,0,-0.15460648445791703,
TXN_00180,CUST_0246,24.16,7,AT,utilities,0,3.22525543183224,0,1,0,1,0,-0.15507969933774224,
TXN_01361,CUST_0009,100.3,21,DE,travel,0,4.618086411254637,0,0,0,1,0,-0.15555161058885636,
TXN_00994,CUST_0118,12.32,9,AT,groceries,0,2.589266665112243,0,1,0,1,0,-0.15660297003151324,
TXN_01277,CUST_0058,21.97,7,FR,transport,0,3.134189016701007,0,1,0,1,0,-0.15705089838929853,
TXN_00765,CUST_0011,6.54,8,DE,online_retail,0,2.020222182019865,0,0,0,1,0,-0.15788234541987323,
TXN_00133,CUST_0087,43.72,7,FR,groceries,0,3.8004208288468435,0,1,0,1,0,-0.15812138260608344,
TXN_01448,CUST_0193,143.85,7,DE,transport,0,4.975698724215359,0,0,0,1,0,-0.1584809736144901,
TXN_01131,CUST_0110,143.18,7,DE,restaurant,0,4.971062518976432,0,0,0,1,0,-0.1584809736144901,
TXN_00611,CUST_0121,41.86,7,ES,groceries,0,3.7579389900454307,0,1,0,1,0,-0.1585967178347768,
TXN_00875,CUST_0089,35.54,7,FR,utilities,0,3.5984075509498608,0,1,0,1,0,-0.1588653372382386,
TXN_01346,CUST_0089,33.59,7,IT,restaurant,0,3.5435646229490776,0,1,0,1,0,-0.15892043313465065,
TXN_01211,CUST_0108,15.1,18,IT,groceries,0,2.7788192719904172,0,1,0,1,0,-0.1594439190883158,
TXN_01101,CUST_0224,36.9,7,NL,transport,0,3.6349511120883804,0,1,0,1,0,-0.1595173461363093,
TXN_00858,CUST_0085,12.12,11,FR,utilities,0,2.574137783515943,0,1,0,1,0,-0.15968580381767072,
TXN_00153,CUST_0134,82.97,16,FR,transport,0,4.430459592195472,0,1,0,1,0,-0.15973715063749627,
TXN_00369,CUST_0159,37.39,7,AT,utilities,0,3.6477970090127063,0,1,0,1,0,-0.15989921808538565,
TXN_00018,CUST_0151,19.65,19,NL,online_retail,0,3.027715319407042,0,1,0,1,0,-0.16035528495633056,
TXN_00100,CUST_0201,48.53,19,AT,restaurant,0,3.9025785466001466,0,1,0,1,0,-0.16053883085275955,
TXN_01333,CUST_0132,12.54,15,AT,transport,0,2.605648267484129,0,1,0,1,0,-0.16058627848746898,
TXN_00634,CUST_0075,11.84,14,IT,online_retail,0,2.552565298261815,0,1,0,1,0,-0.1608721861130482,
TXN_01038,CUST_0084,6.41,19,DE,utilities,0,2.0028304393079956,0,0,0,1,0,-0.1609476539670054,
TXN_00365,CUST_0047,11.72,13,AT,groceries,0,2.543175557911976,0,1,0,1,0,-0.16116684951600146,
TXN_01109,CUST_0132,20.89,19,NL,transport,0,3.0860299115347716,0,1,0,1,0,-0.1612865043493893,
TXN_01488,CUST_0073,80.5,16,AT,restaurant,0,4.400603020246817,0,1,0,1,0,-0.16236144498265392,
TXN_01464,CUST_0243,66.99,22,DE,restaurant,0,4.219360635538369,0,0,0,1,0,-0.16248874331282237,
TXN_00086,CUST_0103,181.27,13,DE,groceries,0,5.205489104236842,0,0,0,1,0,-0.16295088361804277,
TXN_00878,CUST_0125,13.0,16,FR,restaurant,0,2.639057329615259,0,1,0,1,0,-0.16319598642559685,
TXN_00214,CUST_0027,82.35,10,IT,restaurant,0,4.423048609196803,0,1,0,1,0,-0.1632881752005777,
TXN_00355,CUST_0006,180.34,13,DE,online_retail,0,5.20037372221791,0,0,0,1,0,-0.16427848502501186,
TXN_00168,CUST_0213,36.54,19,NL,online_retail,0,3.6254070311583626,0,1,0,1,0,-0.16447952806876287,
TXN_00562,CUST_0053,13.04,16,FR,travel,0,2.641910398597665,0,1,0,1,0,-0.1646179818160297,
TXN_00564,CUST_0187,72.85,16,IT,online_retail,0,4.302036008977389,0,1,0,1,0,-0.1648233661054992,
TXN_01498,CUST_0179,13.62,10,NL,transport,0,2.6823904543216326,0,1,0,1,0,-0.165114464011618,
TXN_01468,CUST_0032,38.88,19,IT,travel,0,3.6858749450936377,0,1,0,1,0,-0.16521574470617006,
TXN_00373,CUST_0098,9.0,21,DE,online_retail,0,2.302585092994046,0,0,0,1,0,-0.16553677812351064,
TXN_01283,CUST_0180,6.05,10,DE,utilities,0,1.9530276168241771,0,0,0,1,0,-0.16565451485083682,
TXN_00088,CUST_0001,52.92,8,NL,online_retail,0,3.987501466604052,0,1,0,1,0,-0.16615333237153251,
TXN_00190,CUST_0204,77.35,10,AT,transport,0,4.36118596880203,0,1,0,1,0,-0.16641614075372524,
TXN_01478,CUST_0228,15.67,17,ES,transport,0,2.813610696762703,0,1,0,1,0,-0.16693468912852993,
TXN_00906,CUST_0133,89.53,21,DE,online_retail,0,4.505681287487349,0,0,0,1,0,-0.16727744552772195,
TXN_00707,CUST_0160,6.01,12,DE,restaurant,0,1.9473377010464987,0,0,0,1,0,-0.1674162003198879,
TXN_01117,CUST_0083,19.98,8,FR,groceries,0,3.043569602968151,0,1,0,1,0,-0.16750572035574474,
TXN_00977,CUST_0156,124.38,19,DE,transport,0,4.831349125845822,0,0,0,1,0,-0.16758223323822397,
TXN_00032,CUST_0203,15.79,17,IT,restaurant,0,2.8207834710894493,0,1,0,1,0,-0.16791751804752109,
TXN_00249,CUST_0199,57.38,18,NL,utilities,0,4.0669733654259685,0,1,0,1,0,-0.16805385653127292,
TXN_00922,CUST_0146,173.94,12,DE,restaurant,0,5.164443057991709,0,0,0,1,0,-0.16838861869257993,
TXN_00008,CUST_0102,13.14,15,AT,transport,0,2.6490076604684267,0,1,0,1,0,-0.16845020608539607,
TXN_00680,CUST_0236,5.84,15,DE,restaurant,0,1.922787731634459,0,0,0,1,0,-0.16896687576350866,
TXN_01408,CUST_0010,17.52,18,AT,restaurant,0,2.918851229218033,0,1,0,1,0,-0.1690707234225901,
TXN_00471,CUST_0240,18.18,18,FR,restaurant,0,2.953868069455292,0,1,0,1,0,-0.16986055947566392,
TXN_00817,CUST_0180,6.11,12,DE,utilities,0,1.9615022438151495,0,0,0,1,0,-0.17038403515445044,
TXN_00655,CUST_0217,12.74,14,FR,transport,0,2.620311286794203,0,1,0,1,0,-0.1708828765437158,
TXN_00762,CUST_0189,99.5,6,DE,online_retail,0,4.61015772749913,0,0,0,1,0,-0.17103484792915158,
TXN_00758,CUST_0230,58.29,5,DE,utilities,0,4.0824406577192764,0,0,0,1,0,-0.17140794979155405,
TXN_00615,CUST_0095,86.21,12,IT,groceries,0,4.468319003238895,0,1,0,1,0,-0.1715565455819057,
TXN_01458,CUST_0066,6.58,9,DE,transport,0,2.0255131996542803,0,0,0,1,0,-0.17168492289202508,
TXN_01271,CUST_0179,124.58,7,DE,groceries,0,4.832943005685963,0,0,0,1,0,-0.17193127855275037,
TXN_00838,CUST_0229,156.73,10,DE,online_retail,0,5.060884710499383,0,0,0,1,0,-0.17197916070329056,
TXN_00461,CUST_0220,5.89,16,DE,online_retail,0,1.9300710850255671,0,0,0,1,0,-0.17201812793186155,
TXN_00812,CUST_0150,27.49,8,AT,online_retail,0,3.3495531485098167,0,1,0,1,0,-0.17211846552749355,
TXN_00015,CUST_0116,15.56,10,ES,groceries,0,2.8069901489571136,0,1,0,1,0,-0.1721572897898157,
TXN_00482,CUST_0214,117.42,18,DE,groceries,0,4.77423762710363,0,0,0,1,0,-0.1726321543564202,
TXN_01020,CUST_0054,6.73,9,DE,transport,0,2.0451088625993306,0,0,0,1,0,-0.17319559202958523,
TXN_00417,CUST_0127,63.6,9,FR,utilities,0,4.168214410788556,0,1,0,1,0,-0.1733986565847554,
TXN_01114,CUST_0144,22.98,8,FR,travel,0,3.177220149599368,0,1,0,1,0,-0.1734092929941088,
TXN_00493,CUST_0103,6.63,18,DE,groceries,0,2.0320878452963655,0,0,0,1,0,-0.17359189047619905,
TXN_01387,CUST_0061,23.63,8,ES,restaurant,0,3.2039652121324464,0,1,0,1,0,-0.17376584121921146,
TXN_00248,CUST_0197,35.53,8,IT,online_retail,0,3.5981338408071912,0,1,0,1,0,-0.17391836372283143,
TXN_00453,CUST_0003,6.05,14,DE,travel,0,1.9530276168241771,0,0,0,1,0,-0.17392313549183747,
TXN_01273,CUST_0063,40.15,8,FR,transport,0,3.717223927123079,0,1,0,1,0,-0.17425010221051696,
TXN_00216,CUST_0169,33.88,8,IT,travel,0,3.551913599040779,0,1,0,1,0,-0.1746727690116493,
TXN_00789,CUST_0146,12.59,22,DE,restaurant,0,2.6093342281630525,0,0,0,1,0,-0.174944813840742,
TXN_01345,CUST_0000,39.15,8,FR,transport,0,3.6926224403927708,0,1,0,1,0,-0.17498046553794688,
TXN_00418,CUST_0135,157.27,14,DE,transport,0,5.0643024353451915,0,0,0,1,0,-0.17501335921363492,
TXN_00657,CUST_0084,128.5,17,DE,restaurant,0,4.863680881139593,0,0,0,1,0,-0.17514959464846303,
TXN_01384,CUST_0094,59.56,9,AT,online_retail,0,4.103634609129194,0,1,0,1,0,-0.17542703963303863,
TXN_00991,CUST_0241,155.85,15,DE,restaurant,0,5.055289934636687,0,0,0,1,0,-0.17617192277870575,
TXN_00693,CUST_0151,13.17,22,DE,transport,0,2.6511270537025893,0,0,0,1,0,-0.17658280268469484,
TXN_00457,CUST_0016,79.19,13,AT,groceries,0,4.384398818818937,0,1,0,1,0,-0.17663462710069633,
TXN_00643,CUST_0219,7.52,19,DE,groceries,0,2.1424163408412245,0,0,0,1,0,-0.17663885337219687,
TXN_01463,CUST_0191,46.56,18,IT,utilities,0,3.861992071822581,0,1,0,1,0,-0.17664830818324928,
TXN_00263,CUST_0095,166.95,13,DE,groceries,0,5.123666316058301,0,0,0,1,0,-0.1768772416026353,
TXN_00028,CUST_0191,79.68,14,AT,groceries,0,4.390490713086011,0,1,0,1,0,-0.1772299113639878,
TXN_01400,CUST_0000,48.16,18,ES,transport,0,3.895080284697834,0,1,0,1,0,-0.17730543546351685,
TXN_00641,CUST_0028,57.17,9,FR,restaurant,0,4.06336975792267,0,1,0,1,0,-0.17733205951413744,
TXN_00555,CUST_0057,123.95,17,DE,groceries,0,4.827913657280962,0,0,0,1,0,-0.1774990961812114,
TXN_01434,CUST_0031,45.71,18,ES,transport,0,3.8439582745140166,0,1,0,1,0,-0.17785553452036873,
TXN_01227,CUST_0037,75.86,13,ES,restaurant,0,4.3419855851366975,0,1,0,1,0,-0.17811974560389998,
TXN_00880,CUST_0172,75.85,13,ES,restaurant,0,4.341855469984605,0,1,0,1,0,-0.17811974560389998,
TXN_01160,CUST_0091,13.68,14,FR,restaurant,0,2.6864860231863696,0,1,0,1,0,-0.17845121201749625,
TXN_01351,CUST_0125,14.07,13,FR,restaurant,0,2.712706012638404,0,1,0,1,0,-0.17864290358582313,
TXN_00297,CUST_0217,21.5,18,NL,groceries,0,3.1135153092103742,0,1,0,1,0,-0.17878047754570814,
TXN_00852,CUST_0165,50.52,22,DE,utilities,0,3.9419700817960983,0,0,0,1,0,-0.17905357920195009,
TXN_01104,CUST_0029,55.01,9,IT,groceries,0,4.025530246221741,0,1,0,1,0,-0.17928011642275965,
TXN_01011,CUST_0176,25.73,18,AT,transport,0,3.2857865301508276,0,1,0,1,0,-0.1793608819653164,
TXN_01492,CUST_0140,21.99,18,ES,online_retail,0,3.1350593387750902,0,1,0,1,0,-0.17947243479192287,
TXN_00241,CUST_0189,46.79,22,DE,utilities,0,3.866816412590067,0,0,0,1,0,-0.18017607155745408,
TXN_00025,CUST_0157,13.88,14,IT,restaurant,0,2.700018029404946,0,1,0,1,0,-0.18023709544919653,
TXN_00113,CUST_0212,71.96,14,ES,transport,0,4.289911345766076,0,1,0,1,0,-0.18066452508193986,
TXN_00395,CUST_0098,44.11,18,FR,groceries,0,3.8091039514203047,0,1,0,1,0,-0.18067722358456162,
TXN_00431,CUST_0237,17.61,10,IT,utilities,0,2.9236990706541595,0,1,0,1,0,-0.18093091196516076,
TXN_00034,CUST_0021,62.57,16,AT,groceries,0,4.152141660948318,0,1,0,1,0,-0.18094346457213584,
TXN_01276,CUST_0183,16.66,10,NL,restaurant,0,2.8713021951758138,0,1,0,1,0,-0.18106162527055125,
TXN_00660,CUST_0032,34.37,18,FR,transport,0,3.5658640032173894,0,1,0,1,0,-0.18196402028002845,
TXN_00414,CUST_0047,97.51,20,DE,groceries,0,4.590158065867588,0,0,0,1,0,-0.18230892597491766,
TXN_00631,CUST_0092,15.54,12,IT,utilities,0,2.805781689595545,0,1,0,1,0,-0.18232441259707122,
TXN_00692,CUST_0083,18.59,16,FR,restaurant,0,2.9750192319564492,0,1,0,1,0,-0.18250352247362756,
TXN_00960,CUST_0027,32.13,18,IT,restaurant,0,3.5004392163118045,0,1,0,1,0,-0.18251904757551585,
TXN_01483,CUST_0085,31.74,18,NL,groceries,0,3.488597571942989,0,1,0,1,0,-0.18251904757551585,
TXN_00183,CUST_0026,60.77,16,NL,transport,0,4.123417809707808,0,1,0,1,0,-0.18253753532618167,
TXN_01307,CUST_0151,44.49,22,DE,groceries,0,3.817492521581913,0,0,0,1,0,-0.18264206705384844,
TXN_00411,CUST_0032,68.07,11,AT,online_retail,0,4.235120483100881,0,1,0,1,0,-0.18308605974627024,
TXN_00172,CUST_0226,6.8,10,DE,online_retail,0,2.0541237336955462,0,0,0,1,0,-0.18325935375067381,
TXN_01489,CUST_0096,20.38,17,AT,groceries,0,3.062455905596899,0,1,0,1,0,-0.18345422904540132,
TXN_01319,CUST_0093,89.42,6,DE,online_retail,0,4.504465481866459,0,0,0,1,0,-0.18372113544321145,
TXN_00236,CUST_0189,8.14,8,DE,groceries,0,2.2126603854660587,0,0,0,1,0,-0.18373223206056066,
TXN_00810,CUST_0227,52.2,17,FR,groceries,0,3.9740583963475986,0,1,0,1,0,-0.18393704346688888,
TXN_01145,CUST_0024,52.25,17,IT,online_retail,0,3.9749978045895347,0,1,0,1,0,-0.18393704346688888,
TXN_00990,CUST_0029,27.85,5,DE,transport,0,3.3621099929541085,0,0,0,1,0,-0.1842465951733384,
TXN_00069,CUST_0008,14.87,14,FR,transport,0,2.7644305345383176,0,1,0,1,0,-0.18442282221298767,
TXN_00436,CUST_0050,66.15,11,ES,groceries,0,4.206928922969246,0,1,0,1,0,-0.18444340988380903,
TXN_00747,CUST_0100,8.86,20,DE,transport,0,2.288486168614544,0,0,0,1,0,-0.18495696792024063,
TXN_01113,CUST_0183,50.53,17,IT,utilities,0,3.942164162340133,0,1,0,1,0,-0.18509698590157586,
TXN_00125,CUST_0040,93.18,20,DE,utilities,0,4.545207844815408,0,0,0,1,0,-0.18546229997799057,
TXN_00512,CUST_0245,6.79,17,DE,online_retail,0,2.052840859882657,0,0,0,1,0,-0.18548281469494687,
TXN_00752,CUST_0176,86.91,6,DE,travel,0,4.476313563863087,0,0,0,1,0,-0.1855126659264803,
TXN_00440,CUST_0026,30.57,5,DE,restaurant,0,3.4522073025699003,0,0,0,1,0,-0.18551976357097377,
TXN_00534,CUST_0143,8.2,19,DE,groceries,0,2.2192034840549946,0,0,0,1,0,-0.18560039674572448,
TXN_01335,CUST_0153,116.22,17,DE,groceries,0,4.764052511048283,0,0,0,1,0,-0.18594538151813522,
TXN_00349,CUST_0177,15.63,14,NL,utilities,0,2.8112082932048366,0,1,0,1,0,-0.1863654090880177,
TXN_01249,CUST_0024,32.85,5,DE,restaurant,0,3.521938999358284,0,0,0,1,0,-0.18637624390290297,
TXN_00479,CUST_0190,24.3,17,ES,restaurant,0,3.2308043957334744,0,1,0,1,0,-0.1865277673147051,
TXN_00726,CUST_0153,58.3,16,FR,groceries,0,4.08260930600368,0,1,0,1,0,-0.18685400424314413,
TXN_01323,CUST_0061,31.59,5,DE,utilities,0,3.4840054928494704,0,0,0,1,0,-0.18723659877904486,
TXN_00857,CUST_0064,45.78,9,FR,groceries,0,3.845455761156033,0,1,0,1,0,-0.18729310729561655,
TXN_00595,CUST_0018,31.32,5,DE,online_retail,0,3.4756862336528944,0,0,0,1,0,-0.18730263199721087,
TXN_00535,CUST_0141,58.0,16,AT,online_retail,0,4.07753744390572,0,1,0,1,0,-0.1875574063785198,
TXN_00622,CUST_0116,20.14,9,FR,groceries,0,3.051166980442092,0,1,0,1,0,-0.18769043837165833,
TXN_00003,CUST_0014,22.88,17,ES,groceries,0,3.1730412885244013,0,1,0,1,0,-0.1885680548946509,
TXN_00432,CUST_0157,22.45,17,NL,transport,0,3.1548704948922883,0,1,0,1,0,-0.18858651486409772,
TXN_01378,CUST_0142,18.15,15,FR,transport,0,2.952302715626655,0,1,0,1,0,-0.18900512436005334,
TXN_00132,CUST_0008,58.27,15,NL,utilities,0,4.082103275799747,0,1,0,1,0,-0.1891971783605787,
TXN_00029,CUST_0187,18.48,15,ES,groceries,0,2.969388298214389,0,1,0,1,0,-0.18920059082768126,
TXN_01297,CUST_0151,54.28,16,AT,restaurant,0,4.012411179459415,0,1,0,1,0,-0.19015894593530636,
TXN_00829,CUST_0074,16.18,11,NL,transport,0,2.8437459165561094,0,1,0,1,0,-0.19031009618186334,
TXN_00889,CUST_0060,16.43,22,DE,groceries,0,2.8581928595319295,0,0,0,1,0,-0.19108755912456288,
TXN_01049,CUST_0112,11.4,21,DE,groceries,0,2.517696472610991,0,0,0,1,0,-0.191107216599401,
TXN_00844,CUST_0136,6.58,13,DE,transport,0,2.0255131996542803,0,0,0,1,0,-0.19134309562722152,
TXN_00751,CUST_0226,15.71,22,DE,online_retail,0,2.8160073426073025,0,0,0,1,0,-0.1913444616928861,
TXN_01125,CUST_0125,28.58,17,FR,restaurant,0,3.3870984572826535,0,1,0,1,0,-0.1913715635760892,
TXN_00375,CUST_0047,29.12,17,NL,restaurant,0,3.405189402931693,0,1,0,1,0,-0.19159637460601608,
TXN_01495,CUST_0227,64.62,14,FR,groceries,0,4.183880527532955,0,1,0,1,0,-0.1916223527143064,
TXN_00200,CUST_0228,26.18,9,AT,restaurant,0,3.3024814087229974,0,1,0,1,0,-0.19165364430024634,
TXN_00928,CUST_0048,41.21,9,FR,transport,0,3.7426571597944074,0,1,0,1,0,-0.19175189280369997,
TXN_00832,CUST_0075,17.34,22,DE,transport,0,2.9090844668283187,0,0,0,1,0,-0.19179595202122834,
TXN_01251,CUST_0137,41.49,9,NL,restaurant,0,3.74926875412672,0,1,0,1,0,-0.1919211839573436,
TXN_00063,CUST_0131,6.77,15,DE,groceries,0,2.050270164379556,0,0,0,1,0,-0.1922752112804728,
TXN_00499,CUST_0085,150.72,13,DE,transport,0,5.022036716820698,0,0,0,1,0,-0.192286092528219,
TXN_00258,CUST_0151,42.98,17,ES,online_retail,0,3.783734985126615,0,1,0,1,0,-0.1924058161149978,
TXN_00888,CUST_0199,64.71,12,IT,utilities,0,4.1852511209097765,0,1,0,1,0,-0.19254125975412362,
TXN_00166,CUST_0171,36.91,17,FR,transport,0,3.635214929528243,0,1,0,1,0,-0.19255702669456898,
TXN_01018,CUST_0148,24.25,9,FR,online_retail,0,3.228826155721369,0,1,0,1,0,-0.1926666242569216,
TXN_00658,CUST_0038,42.32,9,AT,utilities,0,3.76861442213279,0,1,0,1,0,-0.19274100722250376,
TXN_00774,CUST_0016,101.95,18,DE,restaurant,0,4.634243433473799,0,0,0,1,0,-0.1927667875090482,
TXN_01098,CUST_0051,40.47,17,ES,utilities,0,3.7249702742582897,0,1,0,1,0,-0.19284625654588133,
TXN_01321,CUST_0229,6.9,14,DE,groceries,0,2.066862759472976,0,0,0,1,0,-0.1931131239707859,
TXN_00975,CUST_0219,21.35,9,ES,groceries,0,3.106826321059578,0,1,0,1,0,-0.19330548585367918,
TXN_00590,CUST_0157,16.77,12,AT,online_retail,0,2.87751164216656,0,1,0,1,0,-0.1934836513356712,
TXN_01366,CUST_0129,41.54,17,NL,groceries,0,3.750444809772091,0,1,0,1,0,-0.19350256403151306,
TXN_00298,CUST_0159,21.65,22,DE,online_retail,0,3.120159851929043,0,0,0,1,0,-0.19362916008504094,
TXN_00089,CUST_0133,8.03,9,DE,travel,0,2.200552367428894,0,0,0,1,0,-0.19405680339148862,
TXN_00962,CUST_0100,21.65,9,ES,restaurant,0,3.120159851929043,0,1,0,1,0,-0.19406649603535714,
TXN_01493,CUST_0158,23.68,9,NL,online_retail,0,3.205993199037187,0,1,0,1,0,-0.19410404324419855,
TXN_00189,CUST_0123,78.07,6,DE,utilities,0,4.3703335360828355,0,0,0,1,0,-0.19425703173684494,
TXN_00554,CUST_0057,68.04,21,DE,transport,0,4.234686046775173,0,0,0,1,0,-0.19430854475038356,
TXN_00335,CUST_0198,21.76,22,DE,transport,0,3.1250046092581303,0,0,0,1,0,-0.19447187079396167,
TXN_00120,CUST_0153,28.65,10,NL,groceries,0,3.3894621254437345,0,1,0,1,0,-0.19451070878322763,
TXN_01320,CUST_0247,19.76,15,FR,transport,0,3.033028058297688,0,1,0,1,0,-0.19472253083085006,
TXN_00319,CUST_0200,25.4,22,DE,restaurant,0,3.2733640101522705,0,0,0,1,0,-0.19474209852131935,
TXN_00569,CUST_0059,33.77,9,ES,transport,0,3.5487549460197703,0,1,0,1,0,-0.19496857235018122,
TXN_00740,CUST_0119,11.8,21,DE,restaurant,0,2.5494451709255714,0,0,0,1,0,-0.19497320384366257,
TXN_00156,CUST_0011,25.6,16,FR,online_retail,0,3.280911215787653,0,1,0,1,0,-0.19498268325905194,
TXN_00040,CUST_0169,21.97,22,DE,online_retail,0,3.134189016701007,0,0,0,1,0,-0.1949901490382387,
TXN_00204,CUST_0142,77.45,6,DE,travel,0,4.362461479179042,0,0,0,1,0,-0.1951009576736492,
TXN_00053,CUST_0063,9.58,20,DE,groceries,0,2.3589654264301534,0,0,0,1,0,-0.19511801659568273,
TXN_01060,CUST_0181,51.79,15,FR,transport,0,3.9663217788355247,0,1,0,1,0,-0.19512721747155354,
TXN_01350,CUST_0036,17.33,13,AT,transport,0,2.9085390618516134,0,1,0,1,0,-0.1959122454899096,
TXN_01381,CUST_0246,46.52,16,IT,groceries,0,3.8611506750543896,0,1,0,1,0,-0.19593308436037365,
TXN_00235,CUST_0230,6.96,15,DE,restaurant,0,2.0744289998562917,0,0,0,1,0,-0.19600366604629194,
TXN_00495,CUST_0023,59.1,13,FR,transport,0,4.096009841541162,0,1,0,1,0,-0.19613685291042993,
TXN_00421,CUST_0144,7.25,11,DE,transport,0,2.1102132003465894,0,0,0,1,0,-0.19632200788772608,
TXN_00548,CUST_0152,23.96,22,DE,groceries,0,3.217274543501227,0,0,0,1,0,-0.1964617077581453,
TXN_01015,CUST_0104,24.96,22,DE,online_retail,0,3.2565568918358894,0,0,0,1,0,-0.19656488072574252,
TXN_00797,CUST_0051,22.97,16,FR,online_retail,0,3.176803048446293,0,1,0,1,0,-0.19658646853877754,
TXN_01309,CUST_0005,54.52,11,NL,utilities,0,4.016743316198549,0,1,0,1,0,-0.19665456142341675,
TXN_01006,CUST_0062,137.22,12,DE,groceries,0,4.928846618663249,0,0,0,1,0,-0.19683179790631927,
TXN_00151,CUST_0040,66.7,21,DE,online_retail,0,4.215086179918229,0,0,0,1,0,-0.19691211524750402,
TXN_00051,CUST_0054,30.26,16,IT,groceries,0,3.4423393249933305,0,1,0,1,0,-0.19692405299485433,
TXN_01173,CUST_0176,29.55,22,DE,groceries,0,3.4193646856176043,0,0,0,1,0,-0.19699299398708076,
TXN_00669,CUST_0033,20.7,22,DE,transport,0,3.077312260546414,0,0,0,1,0,-0.19699978284640357,
TXN_01441,CUST_0142,39.94,10,FR,groceries,0,3.7121075802331434,0,1,0,1,0,-0.1971675091263323,
TXN_01017,CUST_0128,18.5,13,IT,transport,0,2.970414465569701,0,1,0,1,0,-0.19739638603211274,
TXN_00985,CUST_0046,33.01,10,AT,restaurant,0,3.526654599019104,0,1,0,1,0,-0.19743339583394998,
TXN_00209,CUST_0159,7.33,12,DE,utilities,0,2.1198634561787513,0,0,0,1,0,-0.19792855225975536,
TXN_00491,CUST_0057,9.74,20,DE,travel,0,2.3739750890807185,0,0,0,1,0,-0.1979668894516491,
TXN_00670,CUST_0179,7.65,17,DE,travel,0,2.157559320943788,0,0,0,1,0,-0.197980304869886,
TXN_01163,CUST_0021,21.58,10,NL,restaurant,0,3.1170645587215158,0,1,0,1,0,-0.1985137522423827,
TXN_00030,CUST_0020,46.12,15,FR,groceries,0,3.8526975393433314,0,1,0,1,0,-0.19868646343269125,
TXN_00098,CUST_0043,35.22,22,DE,groceries,0,3.589611452455267,0,0,0,1,0,-0.19875374964570758,
TXN_00993,CUST_0004,45.95,15,IT,groceries,0,3.849083205654272,0,1,0,1,0,-0.19899554477524029,
TXN_01234,CUST_0228,34.71,16,AT,transport,0,3.575430761606357,0,1,0,1,0,-0.1996578278666314,
TXN_00404,CUST_0162,33.19,16,NL,restaurant,0,3.5319332036512097,0,1,0,1,0,-0.2002167590882265,
TXN_00720,CUST_0034,56.75,12,NL,online_retail,0,4.056123349401903,0,1,0,1,0,-0.2005505137016742,
TXN_01137,CUST_0202,25.71,15,IT,restaurant,0,3.2850380271218693,0,1,0,1,0,-0.2007538762800563,
TXN_00679,CUST_0068,8.37,18,DE,travel,0,2.2375130962503307,0,0,0,1,0,-0.20076218027080572,
